gene_id	T_MT_3	T_MT_2	T_EV_2	T_FB_4	T_FB_2	T_MT_4	T_L6_3	T_L6_2	T_FB_3	T_L6_4	T_EV_3	T_EV_4
WBGene00015434	93.0	152.0	291.0	89.0	196.0	141.0	256.0	189.0	108.0	288.0	102.0	131.0
WBGene00015435	6.0	11.0	22.0	4.0	10.0	18.0	7.0	11.0	6.0	9.0	7.0	17.0
WBGene00015436	1.0	1.0	0.0	0.0	5.0	1.0	2.0	5.0	1.0	0.0	2.0	1.0
WBGene00015437	17.0	24.0	31.0	14.0	17.0	21.0	30.0	31.0	19.0	38.0	16.0	15.0
WBGene00015438	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
WBGene00015439	6.0	29.0	18.0	4.0	9.9	4.0	8.0	13.0	5.0	4.0	4.0	8.0
WBGene00015440	13.0	22.0	24.0	18.0	33.0	25.0	33.0	52.0	18.0	40.0	32.0	21.0
WBGene00015441	18.0	17.0	35.0	12.0	41.0	18.0	45.0	75.0	13.0	44.0	17.0	9.0
WBGene00015442	6.0	9.0	39.0	7.0	37.0	4.0	26.0	82.0	22.0	29.0	11.0	9.0
WBGene00015444	0.0	0.0	4.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0
WBGene00015446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
WBGene00015447	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
WBGene00015448	4.0	1.0	3.0	0.0	1.0	3.0	1.0	0.0	3.0	0.0	4.0	2.0
WBGene00015449	436.0	550.0	800.0	440.0	597.0	431.0	170.0	29.0	523.0	88.0	394.0	608.0
WBGene00015450	1295.0	1282.0	1404.0	1279.0	1523.0	1356.0	1191.0	750.0	1545.0	1198.0	1288.0	1250.0
WBGene00015451	821.0	725.0	627.0	591.0	760.0	902.0	609.0	351.0	771.0	618.0	808.0	779.0
WBGene00015453	14.0	51.0	117.0	16.0	105.0	6.0	21.0	78.0	25.0	9.0	46.0	15.0
WBGene00015454	1122.0	1034.0	1084.0	943.0	1256.0	1249.0	1063.0	677.0	1309.0	1075.0	1192.0	1056.0
WBGene00015455	1.0	0.0	8.0	6.0	5.0	4.0	13.0	2.0	2.0	9.0	9.0	2.0
WBGene00015456	20.0	36.0	24.0	17.0	21.0	16.0	9.0	6.0	23.0	9.0	28.0	12.0
WBGene00015457	13.0	34.0	56.0	15.0	80.0	5.0	34.0	150.0	27.0	39.0	14.0	10.0
WBGene00015458	8.0	21.0	30.0	9.0	40.0	5.0	35.0	120.0	22.0	43.0	12.0	4.0
WBGene00015459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015460	586.0	512.0	684.0	600.0	548.0	637.0	725.0	505.0	745.0	865.0	694.0	606.0
WBGene00015461	1558.0	1468.0	1629.0	1625.0	1754.0	1610.0	1075.0	658.0	1812.0	1224.0	1567.0	1424.0
WBGene00015462	614.0	592.0	824.0	631.0	849.0	603.0	571.0	504.0	821.0	551.0	707.0	553.0
WBGene00015463	2905.0	2557.0	2958.0	2516.0	2953.0	3180.0	2315.0	1058.0	3469.0	2034.0	3009.0	2596.0
WBGene00015464	800.0	846.0	1247.0	415.0	1081.0	916.0	1848.0	3399.0	771.0	1935.0	874.0	961.0
WBGene00015465	27.0	13.0	32.0	7.0	26.0	16.0	7.0	7.0	26.0	8.0	10.0	11.0
WBGene00015466	769.0	689.0	653.02	679.01	604.0	774.0	554.03	344.06	921.04	555.02	786.0	605.0
WBGene00015467	32.0	119.0	138.0	85.0	234.0	57.0	175.0	405.0	55.0	254.0	29.0	54.0
WBGene00015468	1732.0	1404.0	1371.0	1274.0	1635.0	1921.0	1283.0	563.0	1693.0	1229.0	1676.0	1534.0
WBGene00015469	736.0	755.0	930.0	660.0	744.0	637.0	1192.0	1200.0	644.0	1350.0	659.0	705.0
WBGene00015470	2744.0	2466.0	2720.0	2330.0	2760.0	2858.0	2545.0	1727.0	3399.0	2421.0	2787.0	2390.0
WBGene00015471	114.0	88.0	127.0	90.0	122.0	79.0	144.0	112.0	109.0	197.0	101.0	65.0
WBGene00015472	234.0	382.0	598.0	251.0	689.0	209.0	488.0	761.0	306.0	580.0	331.0	346.0
WBGene00015473	1.0	1.0	3.0	0.0	12.0	1.0	3.0	11.0	3.0	1.0	4.0	4.0
WBGene00015474	217.0	142.0	157.0	148.0	154.0	181.0	99.0	92.0	168.0	164.0	189.0	187.0
WBGene00015476	51.0	79.0	157.0	52.0	138.0	80.0	98.0	93.0	84.0	187.0	104.0	73.0
WBGene00015477	520.0	484.0	659.0	385.0	686.0	446.0	600.0	748.0	580.0	687.0	524.0	424.0
WBGene00015478	41.0	31.0	61.0	38.0	69.0	34.0	51.0	80.0	43.0	52.0	51.0	45.0
WBGene00015479	40.0	49.0	42.0	48.0	59.0	34.0	187.0	214.0	43.0	142.0	51.0	38.0
WBGene00015480	142.0	269.0	385.0	147.0	562.0	160.0	376.0	790.0	227.0	427.0	202.0	198.0
WBGene00015481	3124.0	3052.0	3732.0	3157.0	3745.0	3585.0	3449.0	3255.0	3508.0	3501.0	3309.0	3154.0
WBGene00015483	81.97	107.85	268.29	75.3	140.42	123.83	166.43	250.31	130.75	192.25	129.97	110.0
WBGene00015484	2485.0	1848.0	1797.0	1815.0	2332.0	2603.0	2034.0	1016.0	2648.0	1843.0	2380.0	2262.0
WBGene00015485	1488.0	1207.0	1318.0	1284.0	1549.0	1532.0	1211.0	938.0	1527.0	1036.0	1380.0	1317.0
WBGene00015486	1888.0	1785.0	2127.0	1754.0	2117.0	1966.0	1595.0	918.0	2306.0	1507.0	1985.0	1638.0
WBGene00015487	639.0	701.0	979.0	953.0	863.0	732.0	584.0	453.0	1022.0	662.0	807.0	711.0
WBGene00015488	83.0	94.0	111.0	94.0	126.0	84.0	92.0	134.0	93.0	146.0	124.0	112.0
WBGene00015489	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015491	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	0.0
WBGene00015492	311.0	303.0	343.0	279.0	390.0	417.0	294.0	265.0	316.0	327.0	335.0	362.0
WBGene00015493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
WBGene00015494	120.0	115.0	107.0	87.0	102.0	117.0	82.0	139.0	137.0	110.0	110.0	83.0
WBGene00015495	8.0	15.0	41.0	9.0	15.0	11.0	49.0	16.0	14.0	54.0	7.0	11.0
WBGene00015496	2.0	7.0	10.0	0.0	22.0	3.0	19.0	63.0	4.0	12.0	11.0	7.0
WBGene00015497	240.0	342.0	328.0	160.0	273.0	211.0	353.0	222.0	198.0	361.0	185.0	260.0
WBGene00015499	3299.0	2943.0	2835.0	2626.0	3398.0	3719.0	2921.0	1602.0	3285.0	2686.0	3113.0	2946.0
WBGene00015500	14.0	24.0	43.0	24.0	51.0	10.0	53.0	85.0	21.0	40.0	20.0	22.0
WBGene00015501	2746.0	2361.0	2335.0	1941.0	2424.0	2928.0	2447.0	1092.0	2936.0	2204.0	2733.0	2455.0
WBGene00015504	2903.0	2351.0	1932.0	2358.0	2773.0	3726.0	2244.0	1000.0	2354.0	2137.0	2874.0	2713.0
WBGene00015505	922.0	791.0	673.0	760.0	878.0	892.0	825.0	332.0	898.0	817.0	903.0	806.0
WBGene00015507	381.0	296.0	289.0	209.0	342.0	368.0	320.0	285.0	353.0	308.0	314.0	294.0
WBGene00015508	1026.0	949.0	887.0	867.0	1015.0	1006.0	769.0	437.0	1131.0	846.0	1060.0	900.0
WBGene00015509	2363.0	2507.0	3077.0	2303.0	2603.0	2600.0	2053.0	1299.0	2667.0	2345.0	2528.0	2478.0
WBGene00015510	546.0	519.0	878.0	378.0	698.0	603.0	817.0	1379.0	638.0	928.0	563.0	518.0
WBGene00015511	3.0	61.0	69.0	42.0	84.0	18.0	58.0	138.0	26.0	99.0	13.0	24.0
WBGene00015512	4915.0	5136.0	5627.0	3169.0	6551.0	5164.0	5588.0	5710.0	4475.0	5184.0	4709.0	4904.0
WBGene00015513	1800.0	1462.0	1375.0	1542.0	1662.0	1725.0	1482.0	648.0	1794.0	1453.0	1749.0	1487.0
WBGene00015514	6016.0	7813.0	10733.0	4593.0	9599.0	7852.0	8999.0	8933.0	6537.0	10550.0	7077.0	8690.0
WBGene00015515	772.0	695.0	629.0	757.0	1004.0	989.0	863.0	596.0	822.0	800.0	838.0	717.0
WBGene00015516	60.0	249.0	396.0	185.0	484.0	74.0	389.0	894.0	165.0	509.0	100.0	133.0
WBGene00015517	48.0	100.0	153.0	37.0	169.0	78.0	117.0	161.0	105.0	149.0	78.0	85.0
WBGene00015518	104.0	57.0	80.0	78.0	51.0	97.0	104.0	87.0	90.0	121.0	109.0	121.0
WBGene00015519	107.0	199.0	301.0	57.0	278.0	116.0	272.0	513.0	160.0	288.0	137.0	156.0
WBGene00015520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015522	12.0	25.0	31.0	10.0	44.0	13.0	28.0	59.0	23.0	65.0	14.0	12.0
WBGene00015523	10.0	7.0	9.0	3.0	19.0	7.0	21.0	90.0	5.0	12.0	8.0	12.0
WBGene00015524	1277.0	1227.0	1164.0	1115.0	1390.0	1459.0	1340.0	802.0	1341.0	1429.0	1275.0	1223.0
WBGene00015525	664.0	741.0	701.0	718.0	879.0	782.0	657.0	748.0	721.0	680.0	633.0	650.0
WBGene00015526	41.0	22.0	31.0	31.0	40.0	39.0	50.0	20.0	51.0	42.0	38.0	29.0
WBGene00015527	21.0	54.0	95.0	27.0	81.0	40.0	84.0	105.0	43.0	99.0	43.0	55.0
WBGene00015528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WBGene00015529	201.0	152.0	155.0	149.0	154.0	210.0	120.0	57.0	198.0	128.0	169.0	177.0
WBGene00015530	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
WBGene00015531	20.0	12.0	29.0	7.0	33.0	8.0	22.0	33.0	22.0	19.0	8.0	11.0
WBGene00015532	4.0	18.0	20.0	13.0	27.0	16.0	53.0	62.0	17.0	58.0	18.0	22.0
WBGene00015533	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015534	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015535	1.0	5.0	2.0	3.0	2.0	6.0	11.0	16.0	2.0	7.0	1.0	1.0
WBGene00015536	3.0	10.0	12.0	3.0	8.0	5.0	15.0	21.0	9.0	18.0	4.0	8.0
WBGene00015537	7.0	7.0	18.0	8.0	13.0	8.0	33.0	36.0	5.0	48.0	10.0	8.0
WBGene00015538	4165.76	4625.07	4660.15	4041.18	5674.38	4943.25	3521.53	2700.77	4700.4	3785.36	4610.87	4432.8
WBGene00015539	91.0	154.0	249.0	41.0	203.0	78.0	204.0	248.0	112.0	206.0	114.0	95.0
WBGene00015540	2886.24	2721.93	2817.85	2308.8	3554.61	3314.74	2868.47	2738.23	2896.6	2785.64	3006.1	2863.2
WBGene00015541	104.0	92.0	136.0	91.0	166.0	73.0	247.0	700.0	91.0	213.0	119.0	87.0
WBGene00015544	25.0	116.0	136.0	41.0	312.0	17.0	122.0	298.0	60.0	105.0	47.0	38.0
WBGene00015545	89.0	199.0	302.0	98.0	524.0	70.0	482.0	1472.0	136.0	402.0	129.0	118.0
WBGene00015546	22.0	45.0	70.0	14.0	201.0	9.0	86.0	271.0	39.0	66.0	44.0	19.0
WBGene00015547	1391.0	1325.0	1477.0	1105.0	1705.0	1452.0	1799.0	2233.0	1381.0	1913.0	1373.0	1471.0
WBGene00015549	0.0	0.0	8.0	6.0	2.0	6.0	2.0	1.0	8.0	2.0	1.0	3.0
WBGene00015550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015551	503.0	753.0	749.0	593.0	1065.0	552.0	1391.0	1412.0	598.0	1666.0	612.0	622.0
WBGene00015552	369.0	332.0	424.0	294.0	356.0	339.0	386.0	417.0	457.0	326.0	417.0	308.0
WBGene00015553	2509.0	2283.0	2890.0	2239.0	3177.0	2506.0	3037.0	3319.0	3194.0	3055.0	2596.0	2251.0
WBGene00015554	397.0	384.0	416.0	486.0	446.0	413.0	419.0	207.0	521.0	434.0	433.0	364.0
WBGene00015555	2321.0	2056.0	2237.0	1893.0	2483.0	2398.0	2155.0	1448.0	2658.0	2181.0	2414.0	2125.0
WBGene00015557	2038.0	1696.0	1462.0	1487.0	1946.0	2112.0	1652.0	904.0	1872.0	1616.0	1999.0	1784.0
WBGene00015558	14.0	53.0	82.0	24.0	90.0	6.0	91.0	151.0	50.0	140.0	23.0	30.0
WBGene00015559	35.0	28.0	46.0	25.0	24.0	47.0	42.0	41.0	30.0	48.0	43.0	45.0
WBGene00015560	20.0	13.95	25.34	5.0	27.0	14.0	31.0	57.66	23.0	72.88	16.0	21.0
WBGene00015561	345.0	371.0	300.0	272.0	471.0	412.0	710.0	889.0	270.0	862.0	327.0	370.0
WBGene00015562	1.0	3.0	1.0	2.0	9.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0
WBGene00015564	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
WBGene00015565	4513.0	3762.0	3192.0	2813.0	4099.0	5120.0	3189.0	1765.0	3618.0	3171.0	4493.0	4196.0
WBGene00015566	43.0	36.0	78.0	29.0	70.0	48.0	57.0	78.0	50.0	84.0	64.0	41.0
WBGene00015567	2136.0	1873.0	2239.0	1571.0	2134.0	2482.0	1815.0	1011.0	2443.0	1788.0	2195.0	1950.0
WBGene00015568	1.0	7.0	4.0	3.0	6.0	1.0	3.0	7.0	3.0	11.0	3.0	1.0
WBGene00015569	193.0	117.0	187.0	172.0	132.0	196.0	121.0	64.0	217.0	84.0	211.0	171.0
WBGene00015570	16.0	13.0	17.0	12.0	31.0	14.0	31.0	26.0	22.0	31.0	19.0	17.0
WBGene00015572	38.0	88.0	132.0	49.0	210.0	24.0	116.0	234.0	63.0	211.91	54.95	54.0
WBGene00015573	0.0	1.0	6.0	0.0	5.0	2.0	3.0	7.0	1.0	4.0	0.0	1.0
WBGene00015574	5.0	38.0	41.0	6.0	76.0	7.0	187.0	125.0	35.0	190.0	10.0	16.0
WBGene00015575	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WBGene00015576	2.0	6.0	5.0	1.0	9.0	1.0	3.0	7.0	6.0	6.0	13.0	6.0
WBGene00015577	1650.0	1661.0	2032.0	1442.0	2248.0	1691.0	1222.0	717.0	2201.0	1080.0	1700.0	1541.0
WBGene00015578	4.0	4.0	2.0	2.0	3.0	3.0	3.0	2.0	6.0	3.0	4.0	3.0
WBGene00015579	288.0	259.0	298.0	348.0	247.0	313.0	285.0	136.0	369.0	309.0	309.0	266.0
WBGene00015580	414.0	546.0	576.0	307.0	938.0	421.0	909.0	1159.0	507.0	796.0	492.0	473.0
WBGene00015581	3054.0	2827.0	2831.0	2707.0	3564.0	3358.0	3506.0	2091.0	3415.0	3150.0	3291.0	2761.0
WBGene00015582	7.0	6.0	21.0	11.0	26.0	6.0	21.0	40.0	13.0	25.0	3.0	12.0
WBGene00015583	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
WBGene00015586	220.88	167.0	124.0	132.0	161.0	224.61	137.88	72.0	164.0	103.86	182.0	161.8
WBGene00015587	15.0	17.0	6.0	27.0	17.0	13.0	9.0	2.0	15.0	4.0	22.0	14.0
WBGene00015588	24.12	25.0	15.0	31.0	34.0	42.39	15.12	8.0	20.0	13.14	29.0	31.2
WBGene00015589	62.0	42.0	40.0	34.0	33.0	43.0	22.0	4.0	53.0	11.0	40.0	44.0
WBGene00015590	599.0	577.0	746.0	601.0	631.0	682.0	466.0	200.0	754.0	477.0	690.0	612.0
WBGene00015591	2468.0	2167.0	1484.0	2150.0	2710.0	2835.0	2534.0	1315.0	2135.0	2193.0	2436.0	2351.0
WBGene00015592	10.0	13.0	27.0	17.0	8.0	15.0	16.0	16.0	9.0	33.0	13.0	17.0
WBGene00015593	0.0	1.0	2.0	0.0	5.15	0.0	43.0	131.59	4.0	47.0	2.0	0.0
WBGene00015594	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015595	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0
WBGene00015596	1.0	0.0	2.0	1.0	0.0	0.0	28.0	13.0	0.0	24.0	0.0	0.0
WBGene00015597	2.0	1.0	7.0	7.0	12.0	2.0	170.0	109.0	5.0	218.0	4.0	1.0
WBGene00015598	5.0	1.0	2.0	5.0	7.0	0.0	176.0	58.0	2.0	187.0	1.0	1.0
WBGene00015599	0.0	0.0	1.0	1.0	1.0	0.0	55.0	26.0	0.0	56.0	1.0	0.0
WBGene00015600	0.0	0.0	0.0	1.0	2.0	0.0	10.0	11.0	0.0	14.0	0.0	0.0
WBGene00015601	5.0	13.0	11.0	4.0	28.0	3.0	41.0	59.0	17.0	50.0	5.0	4.0
WBGene00015602	3.0	2.0	8.0	1.0	36.0	0.0	124.0	105.0	2.0	160.0	5.0	0.0
WBGene00015603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015605	6.0	6.0	14.0	14.0	23.85	1.0	96.0	259.41	7.0	125.0	4.0	1.0
WBGene00015606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015607	8.0	10.0	8.0	20.0	7.0	25.0	3.0	0.0	11.0	0.0	12.0	12.0
WBGene00015608	423.34	406.03	566.18	373.98	671.03	361.97	756.78	937.39	512.94	789.18	393.66	343.8
WBGene00015609	223.0	287.0	301.0	176.0	388.0	167.0	340.0	335.0	298.0	420.0	253.0	143.0
WBGene00015610	47.0	18.0	22.0	47.0	14.0	46.0	19.0	0.0	29.0	2.0	45.0	47.0
WBGene00015611	1.0	2.0	0.0	1.0	5.0	2.0	3.0	4.0	4.0	3.0	4.0	5.0
WBGene00015613	65.0	23.0	32.0	60.0	17.0	35.0	25.0	0.0	53.0	14.0	57.0	35.0
WBGene00015614	0.0	2.0	3.0	5.0	10.0	0.0	2.0	15.0	1.0	7.0	2.0	3.0
WBGene00015615	1.0	6.0	22.0	7.0	44.0	2.0	29.0	64.0	9.0	21.0	6.0	7.0
WBGene00015616	6.0	22.0	30.0	9.0	63.0	6.0	57.0	74.0	7.0	39.0	6.0	10.0
WBGene00015618	13.0	5.0	13.0	4.0	9.0	3.0	10.0	2.0	3.0	15.0	5.0	6.0
WBGene00015619	93.0	137.0	218.0	99.0	196.0	121.0	222.0	293.0	127.0	198.0	148.0	124.0
WBGene00015620	45.0	38.0	34.0	22.0	65.0	37.0	67.0	167.0	32.0	53.0	31.0	25.0
WBGene00015621	201.0	148.0	264.0	119.0	156.0	150.0	185.0	155.0	145.0	193.0	143.0	190.0
WBGene00015622	3.0	5.0	23.0	4.0	42.0	4.0	22.0	80.0	6.0	12.0	8.0	5.0
WBGene00015623	137.0	171.0	271.0	1434.0	1541.0	159.0	0.0	3.0	1560.0	2.0	203.0	194.0
WBGene00015624	135.0	92.0	102.0	158.0	120.0	117.0	28.0	15.0	169.0	47.0	128.0	110.0
WBGene00015625	13.0	21.0	30.0	15.0	32.0	19.0	13.0	33.0	16.0	20.0	18.0	20.0
WBGene00015626	3.0	6.0	10.0	0.0	11.0	7.0	13.0	28.0	12.0	21.0	7.0	12.0
WBGene00015627	45.0	214.0	213.0	142.0	378.0	77.0	282.0	540.0	98.0	378.0	73.0	136.0
WBGene00015628	6.0	15.0	27.0	6.0	27.0	7.0	27.0	88.0	7.0	34.0	3.0	8.0
WBGene00015629	34.0	194.0	216.0	149.0	355.0	64.0	248.0	581.0	89.0	398.0	66.0	144.0
WBGene00015630	26.0	102.0	77.0	53.0	188.0	26.0	145.0	395.0	30.0	142.0	42.0	58.0
WBGene00015631	8.0	10.0	26.0	10.0	19.0	10.0	6.0	37.0	5.0	16.0	9.0	21.0
WBGene00015632	222.0	273.0	397.0	135.0	373.0	182.0	254.0	408.0	354.0	407.0	231.0	246.0
WBGene00015633	324.0	277.0	491.0	333.0	312.0	353.0	377.0	322.0	301.0	507.0	383.0	395.0
WBGene00015634	58.0	214.0	299.0	153.0	460.0	80.0	334.0	850.0	145.0	483.0	84.0	133.0
WBGene00015635	2774.0	2562.0	2594.0	2220.0	3260.0	2987.0	2604.0	1785.0	2928.0	2380.0	2785.0	2471.0
WBGene00015636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
WBGene00015637	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0
WBGene00015638	353.0	266.0	253.0	257.0	295.0	330.0	302.0	147.0	353.0	260.0	332.0	273.0
WBGene00015639	1.0	3.0	16.0	9.0	5.0	0.0	2.0	8.0	4.0	2.0	5.0	7.0
WBGene00015640	505.43	526.58	476.15	427.22	608.6	520.74	356.9	395.31	553.43	371.9	531.07	442.8
WBGene00015641	1883.26	1744.81	1741.98	1641.37	2092.27	1920.14	1701.21	1066.98	2220.5	1505.27	1880.32	1514.21
WBGene00015642	1302.57	1074.42	1203.85	942.78	1330.4	1254.26	1151.1	611.69	1483.57	926.1	1172.93	1049.2
WBGene00015644	375.0	482.0	532.0	248.0	601.0	394.0	634.0	825.0	386.0	705.0	422.0	361.0
WBGene00015645	9.0	21.0	48.0	16.0	63.0	9.0	86.0	309.0	12.0	62.0	16.0	18.0
WBGene00015646	231.0	300.0	464.0	203.0	1315.0	171.0	542.0	1860.0	216.0	358.0	419.0	291.0
WBGene00015647	245.0	191.0	258.0	172.0	262.0	269.0	284.0	507.0	328.0	263.0	265.0	233.0
WBGene00015648	606.0	604.0	633.0	487.0	611.0	655.0	564.0	584.0	672.0	565.0	667.0	577.0
WBGene00015649	3.0	1.0	3.0	3.0	6.0	2.0	9.0	2.0	1.0	4.0	1.0	3.0
WBGene00015650	1222.0	1202.0	1602.0	1206.0	1809.0	1066.0	1070.0	1653.0	1577.0	1101.0	1239.0	1253.0
WBGene00015651	2.0	0.0	4.0	2.0	1.0	5.0	4.0	4.0	5.0	1.0	0.0	7.0
WBGene00015652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
WBGene00015653	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
WBGene00015654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015655	2.0	11.0	3.0	58.0	9.0	33.0	3.0	4.0	6.0	31.0	0.0	21.0
WBGene00015656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015658	1302.0	1205.0	1333.0	1265.0	1351.0	1667.0	1382.0	947.0	1479.0	1531.0	1309.0	1354.0
WBGene00015660	285.0	239.0	330.0	256.0	476.0	100.0	1488.0	3111.0	354.0	1460.0	256.0	161.0
WBGene00015661	8.0	65.0	75.0	22.0	90.0	13.0	75.0	169.0	24.0	95.0	24.0	22.0
WBGene00015662	30.0	31.0	27.0	12.0	31.0	23.0	16.0	11.0	27.0	17.0	40.0	26.0
WBGene00015663	2.0	1.0	1.0	0.0	2.0	0.0	0.0	9.0	0.0	4.0	1.0	0.0
WBGene00015664	9.0	12.0	9.0	7.0	11.0	4.0	9.0	40.0	13.0	8.0	9.0	3.0
WBGene00015665	24.0	20.0	96.0	53.0	44.0	25.0	43.0	34.0	20.0	78.0	31.0	34.0
WBGene00015666	21.0	12.0	16.0	14.0	19.0	9.0	26.0	32.0	7.0	27.0	13.0	15.0
WBGene00015667	13.0	23.0	38.0	23.0	20.0	10.0	8.0	10.0	25.0	12.0	6.0	34.0
WBGene00015668	2.0	4.0	10.0	3.0	1.0	5.0	3.0	3.0	4.0	0.0	1.0	3.0
WBGene00015670	153.0	193.0	204.0	197.0	191.0	213.0	213.0	118.0	268.0	217.0	207.0	186.0
WBGene00015671	179.0	257.0	342.0	156.0	355.0	181.0	300.0	440.0	220.0	378.0	216.0	199.0
WBGene00015672	6.0	10.0	13.0	5.0	20.0	4.0	26.0	30.0	6.0	17.0	16.0	10.0
WBGene00015673	18.0	36.0	51.0	19.0	49.0	27.0	41.0	62.0	39.0	50.0	35.0	30.0
WBGene00015675	23.0	23.0	20.0	10.0	24.0	24.0	14.0	24.0	14.0	15.0	11.0	20.0
WBGene00015676	1821.0	1874.0	2407.0	1692.0	2820.0	2022.0	2005.0	1666.0	1786.0	2242.0	1785.0	2066.0
WBGene00015677	3864.0	2889.0	2548.0	2385.0	3075.0	4099.0	3028.0	944.0	3404.0	2935.0	3747.0	3257.0
WBGene00015678	79.0	93.0	105.0	61.0	150.0	100.0	128.0	163.0	118.0	104.0	86.0	108.0
WBGene00015679	0.0	1.0	1.0	1.0	6.0	3.0	10.0	12.0	0.0	2.0	2.0	3.0
WBGene00015680	304.0	392.0	583.0	264.0	672.0	299.0	933.0	1354.0	490.0	1053.0	366.0	317.0
WBGene00015681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015682	2.0	2.0	13.0	3.0	10.0	4.0	27.0	72.0	4.0	36.0	0.0	2.0
WBGene00015683	330.0	432.0	780.0	808.0	268.0	652.0	770.0	163.0	475.0	1116.0	421.0	665.0
WBGene00015684	1130.0	1580.0	2097.0	935.0	2035.0	1087.0	2772.0	1949.0	1282.0	3035.0	1199.0	1291.0
WBGene00015685	4.0	12.0	25.0	7.0	32.0	5.0	28.0	61.0	4.0	29.0	19.0	6.0
WBGene00015686	581.0	456.0	505.0	440.0	567.0	621.0	458.0	252.0	560.0	444.0	543.0	461.0
WBGene00015687	6669.0	5401.0	5440.0	5535.0	6848.0	8111.0	6786.0	4565.0	6780.0	6886.0	7058.0	6419.0
WBGene00015688	257.0	1166.0	1183.0	646.0	2187.0	330.0	1509.0	2825.0	381.0	2260.0	444.0	583.0
WBGene00015689	113.13	419.37	393.52	230.67	742.9	109.28	697.33	1501.59	152.1	886.43	173.67	262.58
WBGene00015690	2.0	20.0	25.0	12.0	30.0	7.0	35.0	56.0	9.0	40.0	5.0	4.0
WBGene00015691	1894.0	1694.0	1841.0	1503.0	2267.0	1953.0	2022.0	1421.0	2327.0	1847.0	1895.0	1679.0
WBGene00015692	57.0	159.0	167.0	36.0	134.0	89.0	373.0	1082.0	106.0	353.0	111.0	140.0
WBGene00015693	318.0	390.0	335.0	315.0	307.0	313.0	216.0	155.0	308.0	262.0	295.0	347.0
WBGene00015694	2.0	7.0	6.0	2.0	4.0	1.0	6.0	6.0	3.0	2.0	2.0	0.0
WBGene00015695	311.0	645.0	908.0	583.0	881.0	361.0	204.0	241.0	697.0	219.0	403.0	359.0
WBGene00015696	18.0	74.0	108.0	35.0	139.0	13.0	99.0	189.0	46.0	140.0	34.0	27.0
WBGene00015697	1189.0	998.0	1196.0	1077.0	1170.0	1221.0	1021.0	548.0	1470.0	1043.0	1219.0	1061.0
